distance,slope,elevation
19475,-0.088404396,264.6127014
19476,-0.087479464,264.5441546
19477,-0.086554533,264.4756077
19478,-0.085629601,264.4070609
19479,-0.08470467,264.338514
19480,-0.083779738,264.2699672
19481,-0.082854806,264.2014204
19482,-0.081929875,264.1328735
19483,-0.081004943,264.0643267
19484,-0.080080011,263.9957799
19485,-0.07915508,263.927233
19486,-0.078230148,263.8586862
19487,-0.077305217,263.7901393
19488,-0.076380285,263.7215925
19489,-0.075455353,263.6530457
19490,-0.074530422,263.5844988
19491,-0.07360549,263.515952
19492,-0.072680558,263.4474052
19493,-0.071755627,263.3788583
19494,-0.070830695,263.3103115
19495,-0.069905764,263.2417646
19496,-0.068980832,263.1732178
19497,-0.068053522,263.1226385
19498,-0.067126212,263.0720593
19499,-0.066198901,263.02148
19500,-0.065271591,262.9709008
19501,-0.064344281,262.9203215
19502,-0.063416971,262.8697423
19503,-0.06248966,262.819163
19504,-0.06156235,262.7685838
19505,-0.06063504,262.7180045
19506,-0.05970773,262.6674253
19507,-0.058780419,262.616846
19508,-0.057853109,262.5662668
19509,-0.056925799,262.5156875
19510,-0.055998489,262.4651083
19511,-0.055071178,262.414529
19512,-0.054143868,262.3639498
19513,-0.053216558,262.3133705
19514,-0.052289248,262.2627913
19515,-0.051361937,262.212212
19516,-0.050434627,262.1616328
19517,-0.049507317,262.1110535
19518,-0.049165661,262.069211
19519,-0.048824005,262.0273685
19520,-0.048482349,261.985526
19521,-0.048140693,261.9436835
19522,-0.047799037,261.901841
19523,-0.04745738,261.8599984
19524,-0.047115724,261.8181559
19525,-0.046774068,261.7763134
19526,-0.046432412,261.7344709
19527,-0.046090756,261.6926284
19528,-0.0457491,261.6507859
19529,-0.045407444,261.6089434
19530,-0.045065788,261.5671009
19531,-0.044724132,261.5252584
19532,-0.044382476,261.4834159
19533,-0.044040819,261.4415733
19534,-0.043699163,261.3997308
19535,-0.043357507,261.3578883
19536,-0.043015851,261.3160458
19537,-0.042674195,261.2742033
19538,-0.042332539,261.2323608
19539,-0.042715477,261.1817099
19540,-0.043098414,261.1310591
19541,-0.043481352,261.0804082
19542,-0.043864289,261.0297574
19543,-0.044247227,260.9791065
19544,-0.044630164,260.9284557
19545,-0.045013102,260.8778048
19546,-0.045396039,260.827154
19547,-0.045778977,260.7765031
19548,-0.046161914,260.7258523
19549,-0.046544852,260.6752014
19550,-0.046927789,260.6245505
19551,-0.047310727,260.5738997
19552,-0.047693664,260.5232488
19553,-0.048076602,260.472598
19554,-0.048459539,260.4219471
19555,-0.048842477,260.3712963
19556,-0.049225414,260.3206454
19557,-0.049608352,260.2699946
19558,-0.049991289,260.2193437
19559,-0.050374227,260.1686929
19560,-0.050757164,260.118042
19561,-0.050989224,260.0608743
19562,-0.051221283,260.0037065
19563,-0.051453343,259.9465388
19564,-0.051685402,259.889371
19565,-0.051917462,259.8322033
19566,-0.052149521,259.7750355
19567,-0.052381581,259.7178678
19568,-0.05261364,259.6607
19569,-0.0528457,259.6035323
19570,-0.053077759,259.5463645
19571,-0.053309819,259.4891968
19572,-0.053541879,259.4320291
19573,-0.053773938,259.3748613
19574,-0.054005998,259.3176936
19575,-0.054238057,259.2605258
19576,-0.054470117,259.2033581
19577,-0.054702176,259.1461903
19578,-0.054934236,259.0890226
19579,-0.055166295,259.0318548
19580,-0.055398355,258.9746871
19581,-0.055630414,258.9175193
19582,-0.055862474,258.8603516
19583,-0.054865547,258.8276465
19584,-0.05386862,258.7949413
19585,-0.052871693,258.7622362
19586,-0.051874766,258.7295311
19587,-0.050877839,258.6968259
19588,-0.049880912,258.6641208
19589,-0.048883985,258.6314156
19590,-0.047887058,258.5987105
19591,-0.046890131,258.5660054
19592,-0.045893204,258.5333002
19593,-0.044896277,258.5005951
19594,-0.04389935,258.46789
19595,-0.042902423,258.4351848
19596,-0.041905496,258.4024797
19597,-0.040908569,258.3697746
19598,-0.039911642,258.3370694
19599,-0.038914715,258.3043643
19600,-0.037917788,258.2716591
19601,-0.036920861,258.238954
19602,-0.035923934,258.2062489
19603,-0.034927007,258.1735437
19604,-0.03393008,258.1408386
19605,-0.033830447,258.1106669
19606,-0.033730813,258.0804952
19607,-0.03363118,258.0503235
19608,-0.033531546,258.0201518
19609,-0.033431913,257.98998
19610,-0.033332279,257.9598083
19611,-0.033232646,257.9296366
19612,-0.033133012,257.8994649
19613,-0.033033379,257.8692932
19614,-0.032933745,257.8391215
19615,-0.032834112,257.8089498
19616,-0.032734479,257.7787781
19617,-0.032634845,257.7486063
19618,-0.032535212,257.7184346
19619,-0.032435578,257.6882629
19620,-0.032335945,257.6580912
19621,-0.032236311,257.6279195
19622,-0.032136678,257.5977478
19623,-0.032037044,257.5675761
19624,-0.031937411,257.5374044
19625,-0.031837778,257.5072327
19626,-0.031738144,257.4770609
19627,-0.031638511,257.4468892
19628,-0.031538877,257.4167175
19629,-0.031439244,257.3865458
19630,-0.03133961,257.3563741
19631,-0.031239977,257.3262024
19632,-0.031140343,257.2960307
19633,-0.03104071,257.265859
19634,-0.030941076,257.2356872
19635,-0.030841443,257.2055155
19636,-0.03074181,257.1753438
19637,-0.030642176,257.1451721
19638,-0.030542543,257.1150004
19639,-0.030442909,257.0848287
19640,-0.030343276,257.054657
19641,-0.030243642,257.0244853
19642,-0.030144009,256.9943135
19643,-0.030044375,256.9641418
19644,-0.029944742,256.9339701
19645,-0.029845108,256.9037984
19646,-0.029745475,256.8736267
19647,-0.030233758,256.8345279
19648,-0.030722041,256.795429
19649,-0.031210325,256.7563302
19650,-0.031698608,256.7172314
19651,-0.032186891,256.6781326
19652,-0.032675174,256.6390337
19653,-0.033163457,256.5999349
19654,-0.033651741,256.5608361
19655,-0.034140024,256.5217372
19656,-0.034628307,256.4826384
19657,-0.03511659,256.4435396
19658,-0.035604873,256.4044408
19659,-0.036093156,256.3653419
19660,-0.03658144,256.3262431
19661,-0.037069723,256.2871443
19662,-0.037558006,256.2480454
19663,-0.038046289,256.2089466
19664,-0.038534572,256.1698478
19665,-0.039022856,256.130749
19666,-0.039511139,256.0916501
19667,-0.039999422,256.0525513
19668,-0.040165261,256.0081787
19669,-0.0403311,255.9638062
19670,-0.040496938,255.9194336
19671,-0.040662777,255.8750611
19672,-0.040828616,255.8306885
19673,-0.040994455,255.7863159
19674,-0.041160293,255.7419434
19675,-0.041326132,255.6975708
19676,-0.041491971,255.6531983
19677,-0.04165781,255.6088257
19678,-0.041823648,255.5644531
19679,-0.041989487,255.5200806
19680,-0.042155326,255.475708
19681,-0.042321165,255.4313355
19682,-0.042487003,255.3869629
19683,-0.042652842,255.3425903
19684,-0.042818681,255.2982178
19685,-0.04298452,255.2538452
19686,-0.043150358,255.2094727
19687,-0.043316197,255.1651001
19688,-0.04227397,255.1446318
19689,-0.041231744,255.1241635
19690,-0.040189517,255.1036953
19691,-0.039147291,255.083227
19692,-0.038105064,255.0627587
19693,-0.037062837,255.0422904
19694,-0.036020611,255.0218222
19695,-0.034978384,255.0013539
19696,-0.033936158,254.9808856
19697,-0.032893931,254.9604173
19698,-0.031851705,254.9399491
19699,-0.030809478,254.9194808
19700,-0.029767251,254.8990125
19701,-0.028725025,254.8785442
19702,-0.027682798,254.8580759
19703,-0.026640572,254.8376077
19704,-0.025598345,254.8171394
19705,-0.024556118,254.7966711
19706,-0.023513892,254.7762028
19707,-0.022471665,254.7557346
19708,-0.021429439,254.7352663
19709,-0.020387212,254.714798
19710,-0.020603432,254.6903462
19711,-0.020819651,254.6658944
19712,-0.021035871,254.6414426
19713,-0.021252091,254.6169908
19714,-0.02146831,254.5925389
19715,-0.02168453,254.5680871
19716,-0.02190075,254.5436353
19717,-0.022116969,254.5191835
19718,-0.022333189,254.4947317
19719,-0.022549409,254.4702799
19720,-0.022765629,254.4458281
19721,-0.022981848,254.4213763
19722,-0.023198068,254.3969245
19723,-0.023414288,254.3724727
19724,-0.023630507,254.3480208
19725,-0.023846727,254.323569
19726,-0.024062947,254.2991172
19727,-0.024279166,254.2746654
19728,-0.024495386,254.2502136
19729,-0.024235642,254.2314896
19730,-0.023975897,254.2127656
19731,-0.023716153,254.1940416
19732,-0.023456409,254.1753177
19733,-0.023196665,254.1565937
19734,-0.02293692,254.1378697
19735,-0.022677176,254.1191457
19736,-0.022417432,254.1004217
19737,-0.022157687,254.0816977
19738,-0.021897943,254.0629737
19739,-0.021638199,254.0442498
19740,-0.021378455,254.0255258
19741,-0.02111871,254.0068018
19742,-0.020858966,253.9880778
19743,-0.020599222,253.9693538
19744,-0.020339477,253.9506298
19745,-0.020079733,253.9319058
19746,-0.019819989,253.9131819
19747,-0.019560245,253.8944579
19748,-0.0193005,253.8757339
19749,-0.019040756,253.8570099
19750,-0.018993136,253.838562
19751,-0.018945515,253.8201141
19752,-0.018897895,253.8016663
19753,-0.018850275,253.7832184
19754,-0.018802654,253.7647705
19755,-0.018755034,253.7463226
19756,-0.018707414,253.7278748
19757,-0.018659793,253.7094269
19758,-0.018612173,253.690979
19759,-0.018564553,253.6725311
19760,-0.018516932,253.6540833
19761,-0.018469312,253.6356354
19762,-0.018421692,253.6171875
19763,-0.018374071,253.5987396
19764,-0.018326451,253.5802918
19765,-0.018278831,253.5618439
19766,-0.01823121,253.543396
19767,-0.01818359,253.5249481
19768,-0.01813597,253.5065003
19769,-0.018088349,253.4880524
19770,-0.018040729,253.4696045
19771,-0.017807118,253.4621389
19772,-0.017573508,253.4546733
19773,-0.017339897,253.4472076
19774,-0.017106287,253.439742
19775,-0.016872676,253.4322764
19776,-0.016639066,253.4248108
19777,-0.016405455,253.4173452
19778,-0.016171844,253.4098796
19779,-0.015938234,253.4024139
19780,-0.015704623,253.3949483
19781,-0.015471013,253.3874827
19782,-0.015237402,253.3800171
19783,-0.015003791,253.3725515
19784,-0.014770181,253.3650859
19785,-0.01453657,253.3576202
19786,-0.01430296,253.3501546
19787,-0.014069349,253.342689
19788,-0.013835739,253.3352234
19789,-0.013602128,253.3277578
19790,-0.013368517,253.3202921
19791,-0.013134907,253.3128265
19792,-0.012901296,253.3053609
19793,-0.012667686,253.2978953
19794,-0.012434075,253.2904297
19795,-0.012200465,253.2829641
19796,-0.011966854,253.2754984
19797,-0.011733243,253.2680328
19798,-0.011499633,253.2605672
19799,-0.011266022,253.2531016
19800,-0.011032412,253.245636
19801,-0.010798801,253.2381703
19802,-0.010565191,253.2307047
19803,-0.01033158,253.2232391
19804,-0.010097969,253.2157735
19805,-0.009864359,253.2083079
19806,-0.009630748,253.2008423
19807,-0.009397138,253.1933766
19808,-0.009163527,253.185911
19809,-0.008929916,253.1784454
19810,-0.008696306,253.1709798
19811,-0.008462695,253.1635142
19812,-0.008229085,253.1560486
19813,-0.007995474,253.1485829
19814,-0.007761864,253.1411173
19815,-0.007528253,253.1336517
19816,-0.007528964,253.126195
19817,-0.007529675,253.1187383
19818,-0.007530386,253.1112816
19819,-0.007531097,253.1038249
19820,-0.007531808,253.0963682
19821,-0.007532519,253.0889116
19822,-0.00753323,253.0814549
19823,-0.007533941,253.0739982
19824,-0.007534652,253.0665415
19825,-0.007535363,253.0590848
19826,-0.007536074,253.0516281
19827,-0.007536785,253.0441714
19828,-0.007537496,253.0367147
19829,-0.007538207,253.029258
19830,-0.007538918,253.0218013
19831,-0.007539629,253.0143446
19832,-0.00754034,253.006888
19833,-0.007541051,252.9994313
19834,-0.007541762,252.9919746
19835,-0.007542473,252.9845179
19836,-0.007543184,252.9770612
19837,-0.007543895,252.9696045
19838,-0.007890751,252.9542999
19839,-0.008237606,252.9389954
19840,-0.008584462,252.9236908
19841,-0.008931317,252.9083862
19842,-0.009278173,252.8930817
19843,-0.009625028,252.8777771
19844,-0.009971884,252.8624725
19845,-0.010318739,252.847168
19846,-0.010665595,252.8318634
19847,-0.01101245,252.8165588
19848,-0.011359306,252.8012543
19849,-0.011706161,252.7859497
19850,-0.012053017,252.7706451
19851,-0.012399872,252.7553406
19852,-0.012746728,252.740036
19853,-0.013093583,252.7247314
19854,-0.013440439,252.7094269
19855,-0.013787294,252.6941223
19856,-0.01413415,252.6788177
19857,-0.014481005,252.6635132
19858,-0.014827861,252.6482086
19859,-0.014834944,252.6335837
19860,-0.014842028,252.6189589
19861,-0.014849111,252.604334
19862,-0.014856194,252.5897092
19863,-0.014863278,252.5750843
19864,-0.014870361,252.5604595
19865,-0.014877445,252.5458346
19866,-0.014884528,252.5312098
19867,-0.014891611,252.5165849
19868,-0.014898695,252.5019601
19869,-0.014905778,252.4873352
19870,-0.014912861,252.4727103
19871,-0.014919945,252.4580855
19872,-0.014927028,252.4434606
19873,-0.014934111,252.4288358
19874,-0.014941195,252.4142109
19875,-0.014948278,252.3995861
19876,-0.014955362,252.3849612
19877,-0.014962445,252.3703364
19878,-0.014969528,252.3557115
19879,-0.014976612,252.3410867
19880,-0.014983695,252.3264618
19881,-0.016444223,252.2798833
19882,-0.017904752,252.2333047
19883,-0.01936528,252.1867262
19884,-0.020825808,252.1401476
19885,-0.022286337,252.0935691
19886,-0.023746865,252.0469905
19887,-0.025207393,252.000412
19888,-0.026667922,251.9538335
19889,-0.02812845,251.9072549
19890,-0.029588978,251.8606764
19891,-0.031049507,251.8140978
19892,-0.032510035,251.7675193
19893,-0.033970563,251.7209407
19894,-0.035431092,251.6743622
19895,-0.03689162,251.6277837
19896,-0.038352148,251.5812051
19897,-0.039812677,251.5346266
19898,-0.041273205,251.488048
19899,-0.042733733,251.4414695
19900,-0.044194262,251.3948909
19901,-0.04565479,251.3483124
19902,-0.046115666,251.2923106
19903,-0.046576542,251.2363087
19904,-0.047037418,251.1803069
19905,-0.047498294,251.1243051
19906,-0.04795917,251.0683032
19907,-0.048420045,251.0123014
19908,-0.048880921,250.9562995
19909,-0.049341797,250.9002977
19910,-0.049802673,250.8442959
19911,-0.050263549,250.788294
19912,-0.050724425,250.7322922
19913,-0.051185301,250.6762904
19914,-0.051646177,250.6202885
19915,-0.052107053,250.5642867
19916,-0.052567929,250.5082849
19917,-0.053028805,250.452283
19918,-0.05348968,250.3962812
19919,-0.053950556,250.3402793
19920,-0.054411432,250.2842775
19921,-0.054872308,250.2282757
19922,-0.055333184,250.1722738
19923,-0.05579406,250.116272
19924,-0.055823645,250.060834
19925,-0.055853229,250.0053961
19926,-0.055882814,249.9499581
19927,-0.055912399,249.8945202
19928,-0.055941983,249.8390822
19929,-0.055971568,249.7836443
19930,-0.056001152,249.7282063
19931,-0.056030737,249.6727684
19932,-0.056060322,249.6173304
19933,-0.056089906,249.5618925
19934,-0.056119491,249.5064545
19935,-0.056149076,249.4510165
19936,-0.05617866,249.3955786
19937,-0.056208245,249.3401406
19938,-0.05623783,249.2847027
19939,-0.056267414,249.2292647
19940,-0.056296999,249.1738268
19941,-0.056326583,249.1183888
19942,-0.056356168,249.0629509
19943,-0.056385753,249.0075129
19944,-0.056415337,248.952075
19945,-0.056444922,248.896637
19946,-0.056574022,248.8350305
19947,-0.056703122,248.7734241
19948,-0.056832222,248.7118176
19949,-0.056961322,248.6502111
19950,-0.057090421,248.5886046
19951,-0.057219521,248.5269982
19952,-0.057348621,248.4653917
19953,-0.057477721,248.4037852
19954,-0.057606821,248.3421787
19955,-0.057735921,248.2805723
19956,-0.057865021,248.2189658
19957,-0.057994121,248.1573593
19958,-0.05812322,248.0957528
19959,-0.05825232,248.0341464
19960,-0.05838142,247.9725399
19961,-0.05851052,247.9109334
19962,-0.05863962,247.8493269
19963,-0.05876872,247.7877205
19964,-0.05889782,247.726114
19965,-0.05902692,247.6645075
19966,-0.05915602,247.602901
19967,-0.059285119,247.5412946
19968,-0.059414219,247.4796881
19969,-0.059543319,247.4180816
19970,-0.059672419,247.3564751
19971,-0.059801519,247.2948687
19972,-0.059930619,247.2332622
19973,-0.060059719,247.1716557
19974,-0.060188819,247.1100492
19975,-0.060317919,247.0484428
19976,-0.060447018,246.9868363
19977,-0.060576118,246.9252298
19978,-0.060705218,246.8636233
19979,-0.060834318,246.8020169
19980,-0.060963418,246.7404104
19981,-0.061092518,246.6788039
19982,-0.061221618,246.6171974
19983,-0.061350718,246.555591
19984,-0.061479817,246.4939845
19985,-0.061608917,246.432378
19986,-0.061738017,246.3707715
19987,-0.061867117,246.3091651
19988,-0.061996217,246.2475586
19989,-0.061201894,246.1996819
19990,-0.060407571,246.1518051
19991,-0.059613249,246.1039284
19992,-0.058818926,246.0560516
19993,-0.058024603,246.0081749
19994,-0.05723028,245.9602982
19995,-0.056435957,245.9124214
19996,-0.055641635,245.8645447
19997,-0.054847312,245.8166679
19998,-0.054052989,245.7687912
19999,-0.053258666,245.7209145
20000,-0.052464343,245.6730377
20001,-0.051670021,245.625161
20002,-0.050875698,245.5772842
20003,-0.050081375,245.5294075
20004,-0.049287052,245.4815308
20005,-0.048492729,245.433654
20006,-0.047698407,245.3857773
20007,-0.046904084,245.3379005
20008,-0.046109761,245.2900238
20009,-0.045480918,245.2596004
20010,-0.044852074,245.2291771
20011,-0.044223231,245.1987537
20012,-0.043594388,245.1683303
20013,-0.042965544,245.137907
20014,-0.042336701,245.1074836
20015,-0.041707858,245.0770602
20016,-0.041079014,245.0466368
20017,-0.040450171,245.0162135
20018,-0.039821328,244.9857901
20019,-0.039192484,244.9553667
20020,-0.038563641,244.9249434
20021,-0.037934797,244.89452
20022,-0.037305954,244.8640966
20023,-0.036677111,244.8336733
20024,-0.036048267,244.8032499
20025,-0.035419424,244.7728265
20026,-0.034790581,244.7424031
20027,-0.034161737,244.7119798
20028,-0.033532894,244.6815564
20029,-0.032904051,244.651133
20030,-0.032275207,244.6207097
20031,-0.031646364,244.5902863
20032,-0.031253984,244.5658005
20033,-0.030861604,244.5413147
20034,-0.030469224,244.516829
20035,-0.030076844,244.4923432
20036,-0.029684464,244.4678574
20037,-0.029292084,244.4433716
20038,-0.028899704,244.4188858
20039,-0.028507324,244.3944001
20040,-0.028114944,244.3699143
20041,-0.027722564,244.3454285
20042,-0.027330183,244.3209427
20043,-0.026937803,244.2964569
20044,-0.026545423,244.2719712
20045,-0.026153043,244.2474854
20046,-0.025760663,244.2229996
20047,-0.025368283,244.1985138
20048,-0.024975903,244.174028
20049,-0.024583523,244.1495423
20050,-0.024191143,244.1250565
20051,-0.023798763,244.1005707
20052,-0.023279356,244.08798
20053,-0.02275995,244.0753893
20054,-0.022240543,244.0627987
20055,-0.021721137,244.050208
20056,-0.02120173,244.0376173
20057,-0.020682324,244.0250266
20058,-0.020162917,244.0124359
20059,-0.019643511,243.9998453
20060,-0.019124104,243.9872546
20061,-0.018604698,243.9746639
20062,-0.018085291,243.9620732
20063,-0.017565885,243.9494825
20064,-0.017046478,243.9368918
20065,-0.016527072,243.9243012
20066,-0.016007665,243.9117105
20067,-0.015488259,243.8991198
20068,-0.014968852,243.8865291
20069,-0.014449446,243.8739384
20070,-0.013930039,243.8613478
20071,-0.013410633,243.8487571
20072,-0.012891226,243.8361664
20073,-0.012082891,243.8403764
20074,-0.011274556,243.8445863
20075,-0.010466221,243.8487963
20076,-0.009657886,243.8530063
20077,-0.008849551,243.8572163
20078,-0.008041216,243.8614262
20079,-0.007232881,243.8656362
20080,-0.006424546,243.8698462
20081,-0.005616211,243.8740561
20082,-0.004807876,243.8782661
20083,-0.003999542,243.8824761
20084,-0.003191207,243.8866861
20085,-0.002382872,243.890896
20086,-0.001574537,243.895106
20087,-0.000766202,243.899316
20088,4.21E-05,243.9035259
20089,0.000850468,243.9077359
20090,0.001658803,243.9119459
20091,0.002467138,243.9161559
20092,0.003275473,243.9203658
20093,0.004083808,243.9245758
20094,0.003887394,243.9202774
20095,0.00369098,243.9159791
20096,0.003494566,243.9116807
20097,0.003298152,243.9073823
20098,0.003101737,243.903084
20099,0.002905323,243.8987856
20100,0.002708909,243.8944872
20101,0.002512495,243.8901889
20102,0.002316081,243.8858905
20103,0.002119667,243.8815921
20104,0.001923253,243.8772938
20105,0.001726839,243.8729954
20106,0.001530424,243.8686971
20107,0.00133401,243.8643987
20108,0.001137596,243.8601003
20109,0.000941182,243.855802
20110,0.000744768,243.8515036
20111,0.000548354,243.8472052
20112,0.00035194,243.8429069
20113,0.000155526,243.8386085
20114,-4.09E-05,243.8343101
20115,-0.000237303,243.8300118
20116,-0.000433717,243.8257134
20117,-0.000630131,243.821415
20118,-0.000826545,243.8171167
20119,-0.001022959,243.8128183
20120,-0.001219373,243.8085199
20121,-0.001415787,243.8042216
20122,-0.001612201,243.7999232
20123,-0.001808615,243.7956248
20124,-0.00200503,243.7913265
20125,-0.002201444,243.7870281
20126,-0.002397858,243.7827298
20127,-0.002594272,243.7784314
20128,-0.002790686,243.774133
20129,-0.0029871,243.7698347
20130,-0.003183514,243.7655363
20131,-0.003379928,243.7612379
20132,-0.003576343,243.7569396
20133,-0.003772757,243.7526412
20134,-0.003969171,243.7483428
20135,-0.004165585,243.7440445
20136,-0.004361999,243.7397461
20137,-0.005142192,243.7189687
20138,-0.005922384,243.6981913
20139,-0.006702577,243.6774139
20140,-0.00748277,243.6566366
20141,-0.008262963,243.6358592
20142,-0.009043155,243.6150818
20143,-0.009823348,243.5943044
20144,-0.010603541,243.573527
20145,-0.011383733,243.5527496
20146,-0.012163926,243.5319722
20147,-0.012944119,243.5111949
20148,-0.013724312,243.4904175
20149,-0.014504504,243.4696401
20150,-0.015284697,243.4488627
20151,-0.01606489,243.4280853
20152,-0.016845082,243.4073079
20153,-0.017625275,243.3865305
20154,-0.018405468,243.3657532
20155,-0.019185661,243.3449758
20156,-0.019965853,243.3241984
20157,-0.020746046,243.303421
20158,-0.019225342,243.3163736
20159,-0.017704637,243.3293263
20160,-0.016183933,243.3422789
20161,-0.014663228,243.3552315
20162,-0.013142524,243.3681842
20163,-0.011621819,243.3811368
20164,-0.010101115,243.3940894
20165,-0.00858041,243.4070421
20166,-0.007059705,243.4199947
20167,-0.005539001,243.4329473
20168,-0.004018297,243.4459
20169,-0.002497592,243.4588526
20170,-0.000976887,243.4718052
20171,0.000543817,243.4847578
20172,0.002064521,243.4977105
20173,0.003585226,243.5106631
20174,0.005105931,243.5236157
20175,0.006626635,243.5365684
20176,0.00814734,243.549521
20177,0.009668044,243.5624736
20178,0.011188749,243.5754263
20179,0.012709453,243.5883789
20180,0.012529843,243.5969321
20181,0.012350234,243.6054854
20182,0.012170624,243.6140386
20183,0.011991014,243.6225919
20184,0.011811405,243.6311451
20185,0.011631795,243.6396984
20186,0.011452185,243.6482516
20187,0.011272576,243.6568049
20188,0.011092966,243.6653581
20189,0.010913356,243.6739114
20190,0.010733747,243.6824646
20191,0.010554137,243.6910178
20192,0.010374527,243.6995711
20193,0.010194917,243.7081243
20194,0.010015308,243.7166776
20195,0.009835698,243.7252308
20196,0.009656088,243.7337841
20197,0.009476479,243.7423373
20198,0.009296869,243.7508906
20199,0.009117259,243.7594438
20200,0.00893765,243.7679971
20201,0.00875804,243.7765503
20202,0.008820608,243.7866364
20203,0.008883177,243.7967224
20204,0.008945745,243.8068085
20205,0.009008313,243.8168945
20206,0.009070882,243.8269806
20207,0.00913345,243.8370666
20208,0.009196018,243.8471527
20209,0.009258587,243.8572388
20210,0.009321155,243.8673248
20211,0.009383723,243.8774109
20212,0.009446292,243.8874969
20213,0.00950886,243.897583
20214,0.009571428,243.907669
20215,0.009633997,243.9177551
20216,0.009696565,243.9278412
20217,0.009759133,243.9379272
20218,0.009821702,243.9480133
20219,0.00988427,243.9580993
20220,0.009946838,243.9681854
20221,0.010009407,243.9782714
20222,0.010071975,243.9883575
20223,0.00970179,243.990671
20224,0.009331605,243.9929845
20225,0.00896142,243.9952981
20226,0.008591234,243.9976116
20227,0.008221049,243.9999251
20228,0.007850864,244.0022386
20229,0.007480679,244.0045522
20230,0.007110494,244.0068657
20231,0.006740309,244.0091792
20232,0.006370124,244.0114927
20233,0.005999938,244.0138063
20234,0.005629753,244.0161198
20235,0.005259568,244.0184333
20236,0.004889383,244.0207468
20237,0.004519198,244.0230604
20238,0.004149013,244.0253739
20239,0.003778828,244.0276874
20240,0.003408642,244.0300009
20241,0.003038457,244.0323145
20242,0.002668272,244.034628
20243,0.002298087,244.0369415
20244,0.002636174,244.0465567
20245,0.00297426,244.0561719
20246,0.003312347,244.0657872
20247,0.003650433,244.0754024
20248,0.00398852,244.0850176
20249,0.004326607,244.0946328
20250,0.004664693,244.104248
20251,0.00500278,244.1138633
20252,0.005340867,244.1234785
20253,0.005678953,244.1330937
20254,0.00601704,244.1427089
20255,0.006355126,244.1523241
20256,0.006693213,244.1619393
20257,0.0070313,244.1715546
20258,0.007369386,244.1811698
20259,0.007707473,244.190785
20260,0.00804556,244.2004002
20261,0.008383646,244.2100154
20262,0.008721733,244.2196307
20263,0.009059819,244.2292459
20264,0.009397906,244.2388611
20265,0.009052806,244.2334691
20266,0.008707706,244.228077
20267,0.008362606,244.222685
20268,0.008017506,244.217293
20269,0.007672406,244.2119009
20270,0.007327306,244.2065089
20271,0.006982206,244.2011169
20272,0.006637105,244.1957249
20273,0.006292005,244.1903328
20274,0.005946905,244.1849408
20275,0.005601805,244.1795488
20276,0.005256705,244.1741567
20277,0.004911605,244.1687647
20278,0.004566505,244.1633727
20279,0.004221405,244.1579806
20280,0.003876305,244.1525886
20281,0.003531205,244.1471966
20282,0.003186105,244.1418046
20283,0.002841005,244.1364125
20284,0.002495905,244.1310205
20285,0.002150805,244.1256285
20286,0.001805704,244.1202364
20287,0.001460604,244.1148444
20288,0.001115504,244.1094524
20289,0.000770404,244.1040603
20290,0.000425304,244.0986683
20291,8.02E-05,244.0932763
20292,-0.000264896,244.0878843
20293,-0.000609996,244.0824922
20294,-0.000955096,244.0771002
20295,-0.001300196,244.0717082
20296,-0.001645296,244.0663161
20297,-0.001990396,244.0609241
20298,-0.002335496,244.0555321
20299,-0.002680596,244.05014
20300,-0.003025697,244.044748
20301,-0.003370797,244.039356
20302,-0.003715897,244.033964
20303,-0.004060997,244.0285719
20304,-0.004406097,244.0231799
20305,-0.004751197,244.0177879
20306,-0.005096297,244.0123958
20307,-0.005441397,244.0070038
20308,-0.005661143,243.9971081
20309,-0.005880889,243.9872123
20310,-0.006100635,243.9773166
20311,-0.006320381,243.9674209
20312,-0.006540127,243.9575252
20313,-0.006759873,243.9476294
20314,-0.006979619,243.9377337
20315,-0.007199365,243.927838
20316,-0.007419111,243.9179423
20317,-0.007638856,243.9080465
20318,-0.007858602,243.8981508
20319,-0.008078348,243.8882551
20320,-0.008298094,243.8783594
20321,-0.00851784,243.8684636
20322,-0.008737586,243.8585679
20323,-0.008957332,243.8486722
20324,-0.009177078,243.8387765
20325,-0.009396824,243.8288807
20326,-0.00961657,243.818985
20327,-0.009827733,243.805439
20328,-0.010038897,243.791893
20329,-0.01025006,243.778347
20330,-0.010461223,243.764801
20331,-0.010672386,243.7512551
20332,-0.010883549,243.7377091
20333,-0.011094713,243.7241631
20334,-0.011305876,243.7106171
20335,-0.011517039,243.6970711
20336,-0.011728203,243.6835251
20337,-0.011939366,243.6699791
20338,-0.012150529,243.6564331
20339,-0.012361692,243.6428871
20340,-0.012572856,243.6293411
20341,-0.012784019,243.6157952
20342,-0.012995182,243.6022492
20343,-0.013206345,243.5887032
20344,-0.013417509,243.5751572
20345,-0.013628672,243.5616112
20346,-0.013839835,243.5480652
20347,-0.014061211,243.5298103
20348,-0.014282586,243.5115555
20349,-0.014503962,243.4933006
20350,-0.014725338,243.4750458
20351,-0.014946713,243.4567909
20352,-0.015168089,243.4385361
20353,-0.015389465,243.4202812
20354,-0.01561084,243.4020264
20355,-0.015832216,243.3837715
20356,-0.016053592,243.3655167
20357,-0.016274967,243.3472618
20358,-0.016496343,243.3290069
20359,-0.016717718,243.3107521
20360,-0.016939094,243.2924972
20361,-0.01716047,243.2742424
20362,-0.017381845,243.2559875
20363,-0.017603221,243.2377327
